OrderID,OrderDate,CustomerID,ProductID,EmployeeID,Quantity,UnitPrice,TotalPrice
2419,10/13/2024,1796,42,69,6,216.46,1298.76
2420,12/3/2024,1690,72,24,6,216.46,1298.76
2421,3/29/2025,1179,92,71,4,216.46,865.84
2422,11/4/2023,1454,57,71,8,216.46,1731.68
2423,7/2/2025,363,47,55,3,216.46,649.38
2424,3/14/2024,448,76,14,5,216.46,1082.3
2425,5/11/2025,1258,25,55,1,216.46,216.46
2426,5/26/2024,1587,44,15,1,216.46,216.46
2427,5/18/2025,1842,15,5,9,216.46,1948.14
2428,2/3/2025,262,51,4,4,216.46,865.84
2429,9/25/2024,1851,53,30,9,216.46,1948.14
2430,12/6/2023,125,34,84,7,216.46,1515.22
2431,8/25/2023,911,77,53,8,216.46,1731.68
2432,2/18/2025,245,8,90,9,216.46,1948.14
2433,1/17/2024,542,77,73,1,216.46,216.46
2434,10/27/2024,1962,100,30,7,216.46,1515.22
2435,7/3/2025,485,70,86,8,216.46,1731.68
2436,4/9/2024,122,96,94,2,216.46,432.92
2437,3/9/2025,125,21,84,9,216.46,1948.14
2438,9/24/2024,1573,7,92,1,216.46,216.46
2439,12/20/2023,170,90,61,3,216.46,649.38
2440,1/9/2024,124,79,71,9,216.46,1948.14
2441,9/19/2024,1893,56,68,1,216.46,216.46
2442,1/23/2025,1059,49,92,4,216.46,865.84
2443,2/10/2024,1111,42,55,6,216.46,1298.76
2444,5/16/2024,646,23,99,6,216.46,1298.76
2445,8/30/2024,1732,52,97,4,216.46,865.84
2446,4/25/2025,786,79,71,1,216.46,216.46
2447,8/29/2023,201,53,73,5,216.46,1082.3
2448,10/27/2024,369,16,98,5,216.46,1082.3
2449,4/29/2025,797,96,42,3,216.46,649.38
2450,9/3/2024,77,37,98,3,216.46,649.38
2451,4/21/2025,59,18,77,4,216.46,865.84
2452,6/9/2025,431,20,29,3,216.46,649.38
2453,11/3/2024,638,46,35,3,216.46,649.38
2454,1/2/2025,1524,2,45,3,216.46,649.38
2455,3/18/2025,1937,87,74,7,216.46,1515.22
2456,8/22/2023,109,94,94,9,216.46,1948.14
2457,11/9/2023,1760,63,90,1,216.46,216.46
2458,5/29/2025,1008,3,99,8,216.46,1731.68
2459,7/28/2023,1302,46,92,1,216.46,216.46
2460,4/7/2024,68,49,29,9,216.46,1948.14
2461,6/7/2025,1093,1,70,8,216.46,1731.68
2462,9/18/2024,1189,22,3,6,216.46,1298.76
2463,12/18/2023,1513,93,93,6,216.46,1298.76
2464,10/23/2024,305,14,57,7,216.46,1515.22
2465,4/6/2024,1933,92,66,8,216.46,1731.68
2466,4/24/2024,674,85,22,7,216.46,1515.22
2467,11/8/2024,365,45,27,1,216.46,216.46
2468,3/12/2025,1878,96,22,4,216.46,865.84
2469,4/25/2024,821,6,74,4,216.46,865.84
2470,11/19/2023,1403,65,49,9,216.46,1948.14
2471,9/5/2023,343,21,83,9,216.46,1948.14
2472,3/2/2024,947,4,24,3,216.46,649.38
2473,1/15/2025,899,3,27,9,216.46,1948.14
2474,6/12/2025,1578,30,36,5,216.46,1082.3
2475,4/25/2025,1378,31,17,6,216.46,1298.76
2476,9/28/2024,1440,34,56,7,216.46,1515.22
2477,7/28/2023,1133,83,10,3,216.46,649.38
2478,7/15/2023,1587,20,54,4,216.46,865.84
2479,9/30/2024,762,87,81,5,216.46,1082.3
2480,4/18/2025,1521,54,74,1,216.46,216.46
2481,4/7/2024,341,25,74,8,216.46,1731.68
2482,8/24/2024,942,15,38,7,216.46,1515.22
2483,10/3/2023,383,38,81,2,216.46,432.92
2484,1/1/2025,1004,23,90,7,216.46,1515.22
2485,9/6/2024,1557,52,90,9,216.46,1948.14
2486,10/10/2023,300,66,98,5,216.46,1082.3
2487,4/23/2025,139,57,4,6,216.46,1298.76
2488,9/8/2023,359,57,50,5,216.46,1082.3
2489,7/27/2023,836,79,91,1,216.46,216.46
2490,9/20/2023,1523,52,61,6,216.46,1298.76
2491,4/5/2025,1409,35,21,7,216.46,1515.22
2492,6/12/2024,1628,74,36,5,216.46,1082.3
2493,8/20/2023,1983,14,46,3,216.46,649.38
2494,3/13/2024,1304,91,95,6,216.46,1298.76
2495,8/8/2023,1661,14,71,7,216.46,1515.22
2496,4/17/2024,483,99,44,9,216.46,1948.14
2497,3/26/2024,909,33,64,7,216.46,1515.22
2498,9/4/2023,1135,52,98,3,216.46,649.38
2499,4/15/2024,866,1,18,1,216.46,216.46
2500,11/11/2024,139,34,88,7,216.46,1515.22
2501,2/20/2025,996,19,13,8,216.46,1731.68
2502,10/26/2024,435,24,13,1,216.46,216.46
2503,5/22/2024,509,4,25,5,216.46,1082.3
2504,11/2/2023,273,36,5,8,216.46,1731.68
2505,2/28/2025,1123,77,39,7,216.46,1515.22
2506,10/18/2024,1788,58,29,2,216.46,432.92
2507,4/30/2025,1874,32,57,4,216.46,865.84
2508,1/18/2025,104,9,46,6,216.46,1298.76
2509,12/14/2023,1238,80,33,7,216.46,1515.22
2510,3/6/2024,1785,67,88,7,216.46,1515.22
2511,9/5/2023,1688,20,10,3,216.46,649.38
2512,4/11/2025,762,74,58,8,216.46,1731.68
2513,10/29/2023,787,62,25,7,216.46,1515.22
2514,6/24/2024,165,58,74,4,216.46,865.84
2515,11/22/2023,999,22,39,4,216.46,865.84
2516,10/1/2024,1877,67,16,4,216.46,865.84
2517,8/3/2023,520,75,60,5,216.46,1082.3
2518,10/2/2024,1308,89,28,2,216.46,432.92
2519,9/2/2024,517,48,76,9,216.46,1948.14
2520,6/16/2024,657,8,44,6,216.46,1298.76
2521,7/24/2024,613,73,58,8,216.46,1731.68
2522,9/29/2023,164,15,32,1,216.46,216.46
2523,7/2/2024,1910,32,63,6,216.46,1298.76
2524,2/23/2025,1683,53,93,6,216.46,1298.76
2525,9/4/2024,64,67,45,8,216.46,1731.68
2526,10/31/2024,1115,4,53,1,216.46,216.46
2527,5/18/2025,1141,30,61,5,216.46,1082.3
2528,3/31/2024,1890,13,50,3,216.46,649.38
2529,5/22/2024,267,21,27,6,216.46,1298.76
2530,4/27/2024,1846,41,26,9,216.46,1948.14
2531,1/1/2025,1709,19,3,3,216.46,649.38
2532,12/11/2024,1583,48,90,9,216.46,1948.14
2533,9/8/2023,1164,86,39,9,216.46,1948.14
2534,5/6/2024,246,63,65,1,216.46,216.46
2535,3/31/2025,1685,20,35,2,216.46,432.92
2536,12/26/2023,1782,64,53,4,216.46,865.84
2537,8/3/2024,395,37,91,7,216.46,1515.22
2538,9/18/2023,1511,31,46,2,216.46,432.92
2539,4/10/2025,476,74,68,7,216.46,1515.22
2540,6/28/2025,1541,18,83,5,216.46,1082.3
2541,2/7/2025,977,20,22,7,216.46,1515.22
2542,10/16/2023,1208,82,60,9,216.46,1948.14
2543,4/23/2025,1044,11,6,9,216.46,1948.14
2544,9/15/2023,1961,86,52,3,216.46,649.38
2545,5/9/2025,558,44,73,3,216.46,649.38
2546,12/22/2023,1018,82,75,7,216.46,1515.22
2547,7/17/2023,1548,64,86,5,216.46,1082.3
2548,11/25/2024,1606,34,73,5,216.46,1082.3
2549,11/15/2023,1553,87,29,5,216.46,1082.3
2550,12/27/2023,883,65,43,9,216.46,1948.14
2551,9/10/2024,147,55,74,4,216.46,865.84
2552,4/16/2024,666,74,34,6,216.46,1298.76
2553,3/1/2025,1328,1,31,6,216.46,1298.76
2554,6/17/2024,620,38,86,7,216.46,1515.22
2555,11/9/2023,1772,9,46,2,216.46,432.92
2556,9/18/2023,820,95,4,6,216.46,1298.76
2557,4/3/2025,864,71,2,9,216.46,1948.14
2558,12/11/2023,582,17,5,3,216.46,649.38
2559,6/6/2024,1023,99,46,2,216.46,432.92
2560,7/28/2023,695,52,79,8,216.46,1731.68
2561,1/5/2024,1786,18,19,1,216.46,216.46
2562,6/21/2024,1252,63,38,8,216.46,1731.68
2563,3/2/2024,1126,33,59,5,216.46,1082.3
2564,12/8/2024,1611,4,79,9,216.46,1948.14
2565,10/10/2024,1441,87,72,9,216.46,1948.14
2566,5/6/2024,1982,75,20,4,216.46,865.84
2567,9/13/2024,1240,52,76,1,216.46,216.46
2568,3/26/2025,407,9,68,5,216.46,1082.3
2569,1/19/2024,399,64,53,7,216.46,1515.22
2570,4/4/2025,1947,30,55,9,216.46,1948.14
2571,11/1/2024,715,8,39,9,216.46,1948.14
2572,12/9/2023,704,5,36,9,216.46,1948.14
2573,10/26/2023,761,76,58,6,216.46,1298.76
2574,4/11/2024,499,63,15,2,216.46,432.92
2575,3/7/2025,1778,1,1,5,216.46,1082.3
2576,3/28/2024,1489,15,95,3,216.46,649.38
2577,10/2/2024,1715,89,9,6,216.46,1298.76
2578,2/16/2025,1973,82,23,5,216.46,1082.3
2579,11/25/2024,974,38,52,1,216.46,216.46
2580,1/26/2025,1755,42,26,2,216.46,432.92
2581,6/25/2024,82,46,60,5,216.46,1082.3
2582,2/10/2024,604,53,18,6,216.46,1298.76
2583,7/13/2023,1971,26,97,1,216.46,216.46
2584,7/27/2023,1711,61,78,7,216.46,1515.22
2585,8/22/2023,1775,67,58,3,216.46,649.38
2586,5/11/2024,772,54,65,1,216.46,216.46
2587,10/6/2024,903,22,77,7,216.46,1515.22
2588,8/19/2023,365,26,79,7,216.46,1515.22
2589,1/20/2024,163,83,69,3,216.46,649.38
2590,12/13/2023,1072,60,14,6,216.46,1298.76
2591,11/11/2023,511,39,78,4,216.46,865.84
2592,11/8/2023,1353,36,46,4,216.46,865.84
2593,10/24/2023,1864,21,69,9,216.46,1948.14
2594,7/18/2023,116,41,75,7,216.46,1515.22
2595,8/2/2024,941,48,32,6,216.46,1298.76
2596,10/16/2024,1873,26,51,9,216.46,1948.14
2597,1/16/2024,337,63,69,3,216.46,649.38
2598,7/8/2024,881,77,100,4,216.46,865.84
2599,2/26/2024,737,36,15,9,216.46,1948.14
2600,3/5/2025,1888,24,53,4,216.46,865.84
2601,12/12/2023,840,90,71,7,216.46,1515.22
2602,8/2/2023,147,21,69,9,216.46,1948.14
2603,10/25/2023,1599,18,94,4,216.46,865.84
2604,5/23/2024,1830,15,15,9,216.46,1948.14
2605,12/31/2024,1347,79,30,7,216.46,1515.22
2606,4/11/2024,443,6,78,4,216.46,865.84
2607,11/12/2024,837,43,24,3,216.46,649.38
2608,3/12/2025,1037,31,88,6,216.46,1298.76
2609,11/26/2024,943,28,35,3,216.46,649.38
2610,6/10/2025,1518,8,69,7,216.46,1515.22
2611,4/16/2024,1725,29,12,1,216.46,216.46
2612,11/5/2024,287,21,84,7,216.46,1515.22
2613,4/5/2025,720,81,46,3,216.46,649.38
2614,3/26/2024,1138,88,69,9,216.46,1948.14
2615,2/4/2025,480,58,36,6,216.46,1298.76
2616,11/13/2024,22,60,85,7,216.46,1515.22
2617,9/23/2024,1373,50,48,9,216.46,1948.14
2618,3/21/2024,1750,100,67,6,216.46,1298.76
2619,7/11/2023,683,31,93,2,216.46,432.92
2620,8/23/2023,1859,47,54,6,216.46,1298.76
2621,2/9/2025,1590,34,89,6,216.46,1298.76
2622,12/15/2023,906,2,91,2,216.46,432.92
2623,12/28/2024,1834,67,36,7,216.46,1515.22
2624,8/20/2023,320,94,52,9,216.46,1948.14
2625,11/6/2023,126,72,22,4,216.46,865.84
2626,4/29/2024,277,52,38,5,216.46,1082.3
2627,1/21/2025,2000,7,99,6,216.46,1298.76
2628,7/3/2025,1228,76,62,1,216.46,216.46
2629,4/11/2025,194,19,65,8,216.46,1731.68
2630,5/16/2024,1705,90,3,9,216.46,1948.14
2631,8/19/2023,1688,92,88,1,216.46,216.46
2632,3/4/2024,1571,15,8,4,216.46,865.84
2633,1/24/2025,696,78,39,6,216.46,1298.76
2634,1/21/2024,1310,48,18,1,216.46,216.46
2635,6/7/2024,57,14,3,3,216.46,649.38
2636,9/5/2024,1758,3,18,7,216.46,1515.22
2637,6/27/2024,1327,50,80,8,216.46,1731.68
2638,6/3/2024,1187,93,96,8,216.46,1731.68
2639,10/6/2023,19,54,1,5,216.46,1082.3
2640,5/5/2024,1394,6,26,1,216.46,216.46
2641,12/23/2023,264,49,52,1,216.46,216.46
2642,11/10/2023,794,23,12,8,216.46,1731.68
2643,8/27/2024,113,92,38,5,216.46,1082.3
2644,12/5/2024,1512,78,85,9,216.46,1948.14
2645,2/1/2024,1351,78,41,1,216.46,216.46
2646,5/19/2025,542,20,53,2,216.46,432.92
2647,6/30/2024,647,77,13,4,216.46,865.84
2648,12/21/2024,579,91,76,7,216.46,1515.22
2649,11/25/2023,1089,60,13,4,216.46,865.84
2650,3/27/2024,1316,99,18,8,216.46,1731.68
2651,10/16/2023,25,45,19,7,216.46,1515.22
2652,5/24/2024,1573,61,19,5,216.46,1082.3
2653,2/21/2025,1,56,70,7,216.46,1515.22
2654,6/1/2025,911,2,48,8,216.46,1731.68
2655,6/23/2025,1573,45,71,3,216.46,649.38
2656,9/24/2023,141,40,71,3,216.46,649.38
2657,4/14/2024,1768,24,28,2,216.46,432.92
2658,10/15/2024,648,29,92,4,216.46,865.84
2659,6/22/2024,1925,67,19,4,216.46,865.84
2660,1/15/2024,188,68,80,4,216.46,865.84
2661,6/9/2024,1152,66,81,2,216.46,432.92
2662,5/31/2024,201,84,86,7,216.46,1515.22
2663,8/5/2024,1151,54,83,3,216.46,649.38
2664,6/30/2024,257,53,48,1,216.46,216.46
2665,10/1/2023,1700,79,29,2,216.46,432.92
2666,10/19/2024,547,49,48,5,216.46,1082.3
2667,9/29/2023,194,32,19,9,216.46,1948.14
2668,10/12/2024,703,61,99,4,216.46,865.84
2669,8/10/2024,1128,42,47,6,216.46,1298.76
2670,4/28/2025,1559,1,89,3,216.46,649.38
2671,1/15/2025,1289,63,60,9,216.46,1948.14
2672,10/23/2023,802,35,48,2,216.46,432.92
2673,5/25/2025,942,51,20,8,216.46,1731.68
2674,4/20/2024,1998,71,19,3,216.46,649.38
2675,7/18/2023,1408,45,42,8,216.46,1731.68
2676,10/16/2024,1284,77,77,3,216.46,649.38
2677,9/4/2024,414,65,76,4,216.46,865.84
2678,11/7/2024,1382,14,49,8,216.46,1731.68
2679,5/26/2025,1099,93,15,4,216.46,865.84
2680,4/10/2024,1379,3,60,9,216.46,1948.14
2681,2/15/2025,1608,24,68,9,216.46,1948.14
2682,7/7/2025,1795,65,79,6,216.46,1298.76
2683,12/14/2024,910,48,81,1,216.46,216.46
2684,1/1/2025,188,10,27,9,216.46,1948.14
2685,10/16/2023,1997,13,75,9,216.46,1948.14
2686,4/20/2025,1709,100,55,7,216.46,1515.22
2687,5/13/2025,1314,73,87,9,216.46,1948.14
2688,1/3/2025,45,14,15,8,216.46,1731.68
2689,3/22/2025,1597,100,52,9,216.46,1948.14
2690,5/4/2024,83,10,31,9,216.46,1948.14
2691,11/20/2024,1147,40,90,7,216.46,1515.22
2692,6/4/2024,358,23,7,6,216.46,1298.76
2693,11/3/2024,1552,99,13,2,216.46,432.92
2694,8/8/2024,1090,55,54,7,216.46,1515.22
2695,12/17/2023,936,63,13,1,216.46,216.46
2696,1/24/2025,1681,71,20,6,216.46,1298.76
2697,3/18/2024,375,42,98,6,216.46,1298.76
2698,9/12/2024,162,99,10,7,216.46,1515.22
2699,11/6/2024,1770,66,52,2,216.46,432.92
2700,6/26/2024,1404,79,37,4,216.46,865.84
2701,4/15/2025,1680,73,52,2,216.46,432.92
2702,6/15/2024,1382,47,27,4,216.46,865.84
2703,8/24/2024,1212,81,34,3,216.46,649.38
2704,2/5/2024,322,52,100,2,216.46,432.92
2705,1/13/2024,450,18,62,2,216.46,432.92
2706,4/7/2024,1498,79,16,3,216.46,649.38
2707,2/9/2024,1037,18,59,4,216.46,865.84
2708,9/15/2024,184,24,21,7,216.46,1515.22
2709,12/5/2024,111,23,16,4,216.46,865.84
2710,10/15/2024,1951,12,81,7,216.46,1515.22
2711,11/2/2023,508,23,79,4,216.46,865.84
2712,12/24/2024,1314,21,13,3,216.46,649.38
2713,10/9/2023,295,64,33,8,216.46,1731.68
2714,12/27/2024,1475,90,54,3,216.46,649.38
2715,5/13/2025,904,72,69,8,216.46,1731.68
2716,4/25/2024,1239,94,27,2,216.46,432.92
2717,11/25/2024,974,34,52,3,216.46,649.38
2718,8/28/2023,632,2,65,4,216.46,865.84
2719,3/11/2025,1918,69,44,3,216.46,649.38
2720,6/27/2025,1591,31,30,6,216.46,1298.76
2721,4/16/2024,1051,97,23,9,216.46,1948.14
2722,11/16/2023,1654,68,79,8,216.46,1731.68
2723,6/4/2024,733,70,100,4,216.46,865.84
2724,2/2/2025,1255,87,83,2,216.46,432.92
2725,3/12/2025,1589,19,94,1,216.46,216.46
2726,5/11/2024,1831,72,16,4,216.46,865.84
2727,10/28/2023,321,13,55,5,216.46,1082.3
2728,7/27/2024,913,65,18,2,216.46,432.92
2729,7/31/2024,1257,6,90,3,216.46,649.38
2730,9/17/2023,1694,71,17,4,216.46,865.84
2731,4/3/2024,437,27,75,3,216.46,649.38
2732,5/25/2025,781,79,52,8,216.46,1731.68
2733,7/26/2023,1557,52,45,2,216.46,432.92
2734,4/29/2024,1427,98,56,9,216.46,1948.14
2735,9/26/2023,1077,87,93,6,216.46,1298.76
2736,9/10/2023,1811,48,54,1,216.46,216.46
2737,12/5/2023,1337,88,9,8,216.46,1731.68
2738,7/21/2024,1305,79,17,6,216.46,1298.76
2739,12/13/2024,726,99,27,4,216.46,865.84
2740,9/13/2024,31,68,37,6,216.46,1298.76
2741,7/8/2024,337,44,22,2,216.46,432.92
2742,5/3/2024,183,17,72,1,216.46,216.46
2743,9/7/2024,1047,95,67,6,216.46,1298.76
2744,1/24/2025,544,38,38,8,216.46,1731.68
2745,1/1/2025,1470,10,99,5,216.46,1082.3
2746,7/1/2025,1098,54,96,8,216.46,1731.68
2747,8/2/2023,1034,91,72,3,216.46,649.38
2748,11/28/2024,1508,6,44,6,216.46,1298.76
2749,2/26/2025,1480,6,91,1,216.46,216.46
2750,7/11/2023,1590,52,96,3,216.46,649.38
2751,1/3/2025,1588,15,36,4,216.46,865.84
2752,6/14/2024,660,68,98,5,216.46,1082.3
2753,6/17/2025,160,57,25,3,216.46,649.38
2754,9/30/2023,1906,56,95,8,216.46,1731.68
2755,6/9/2024,1038,7,42,5,216.46,1082.3
2756,4/6/2024,1202,51,13,7,216.46,1515.22
2757,6/3/2024,412,58,56,5,216.46,1082.3
2758,6/8/2025,1902,64,79,8,216.46,1731.68
2759,1/20/2025,1012,26,51,1,216.46,216.46
2760,6/29/2024,53,58,50,3,216.46,649.38
2761,7/24/2024,408,31,77,3,216.46,649.38
2762,6/27/2025,847,66,52,3,216.46,649.38
2763,3/28/2025,1046,92,33,6,216.46,1298.76
2764,8/4/2023,1054,13,95,9,216.46,1948.14
2765,1/30/2024,703,18,25,6,216.46,1298.76
2766,1/21/2025,260,94,58,5,216.46,1082.3
2767,6/4/2024,1229,75,40,1,216.46,216.46
2768,1/8/2024,1083,13,87,2,216.46,432.92
2769,9/29/2023,1495,24,38,1,216.46,216.46
2770,10/29/2023,776,57,3,6,216.46,1298.76
2771,9/6/2024,1490,29,16,3,216.46,649.38
2772,10/20/2023,1036,56,2,5,216.46,1082.3
2773,9/20/2024,1655,54,23,6,216.46,1298.76
2774,8/15/2023,1951,5,98,5,216.46,1082.3
2775,9/10/2023,1998,35,30,3,216.46,649.38
2776,11/22/2024,1314,19,10,2,216.46,432.92
2777,11/13/2024,850,55,65,2,216.46,432.92
2778,5/8/2024,1784,77,22,2,216.46,432.92
2779,7/6/2024,354,69,52,4,216.46,865.84
2780,11/10/2024,1663,44,56,4,216.46,865.84
2781,6/2/2024,1099,78,33,3,216.46,649.38
2782,4/17/2024,873,38,89,8,216.46,1731.68
2783,12/21/2024,1740,62,86,4,216.46,865.84
2784,1/28/2024,1585,22,80,8,216.46,1731.68
2785,9/29/2024,1615,73,30,3,216.46,649.38
2786,8/23/2023,1465,40,82,2,216.46,432.92
2787,12/20/2023,991,26,24,8,216.46,1731.68
2788,2/5/2025,1265,5,5,6,216.46,1298.76
2789,1/4/2024,1018,93,53,2,216.46,432.92
2790,6/22/2025,1885,54,55,7,216.46,1515.22
2791,11/9/2024,1178,86,23,7,216.46,1515.22
2792,9/22/2024,1810,49,91,4,216.46,865.84
2793,12/25/2023,1120,3,76,8,216.46,1731.68
2794,12/10/2024,1750,92,10,3,216.46,649.38
2795,3/23/2024,294,38,98,9,216.46,1948.14
2796,3/6/2025,209,14,33,5,216.46,1082.3
2797,1/29/2025,1367,47,80,3,216.46,649.38
2798,9/8/2024,1112,14,93,9,216.46,1948.14
2799,10/18/2023,818,75,62,2,216.46,432.92
2800,9/8/2024,1800,73,82,2,216.46,432.92
2801,1/29/2025,1961,38,27,3,216.46,649.38
2802,5/17/2024,390,64,7,9,216.46,1948.14
2803,3/18/2025,325,44,100,3,216.46,649.38
2804,9/26/2024,940,70,27,5,216.46,1082.3
2805,1/15/2024,889,65,74,9,216.46,1948.14
2806,11/3/2024,1856,25,10,6,216.46,1298.76
2807,8/15/2024,1181,16,75,6,216.46,1298.76
2808,9/24/2023,668,15,57,1,216.46,216.46
2809,1/23/2025,1675,98,30,2,216.46,432.92
2810,4/17/2025,633,81,3,9,216.46,1948.14
2811,9/24/2024,577,3,29,8,216.46,1731.68
2812,3/18/2024,1643,67,14,2,216.46,432.92
2813,4/8/2024,1683,37,77,5,216.46,1082.3
2814,6/6/2025,137,81,83,5,216.46,1082.3
2815,1/6/2025,1947,55,25,6,216.46,1298.76
2816,11/1/2023,1698,38,10,4,216.46,865.84
2817,12/5/2024,428,63,79,9,216.46,1948.14
2818,11/26/2024,1476,1,92,5,216.46,1082.3
2819,8/26/2023,612,71,49,4,216.46,865.84
2820,7/31/2023,1874,90,38,9,216.46,1948.14
2821,12/4/2023,911,19,71,2,216.46,432.92
2822,10/24/2023,819,52,14,2,216.46,432.92
2823,10/20/2023,141,30,30,3,216.46,649.38
2824,10/30/2023,1107,55,40,4,216.46,865.84
2825,3/4/2025,177,14,12,9,216.46,1948.14
2826,4/25/2025,198,13,92,5,216.46,1082.3
2827,5/26/2024,624,84,14,2,216.46,432.92
2828,11/23/2024,1592,90,1,3,216.46,649.38
2829,4/15/2024,1996,27,68,8,216.46,1731.68
2830,1/23/2024,691,89,49,6,216.46,1298.76
2831,11/27/2023,1445,9,18,5,216.46,1082.3
2832,8/8/2024,401,41,36,4,216.46,865.84
2833,5/17/2024,1722,48,64,4,216.46,865.84
2834,12/17/2024,471,12,96,8,216.46,1731.68
2835,9/9/2023,218,10,28,6,216.46,1298.76
2836,6/9/2025,1949,6,92,5,216.46,1082.3
2837,3/30/2024,929,34,32,5,216.46,1082.3
2838,10/3/2024,1852,52,72,6,216.46,1298.76
2839,3/23/2025,1753,41,25,3,216.46,649.38
2840,9/5/2023,632,83,47,7,216.46,1515.22
2841,9/24/2024,951,6,20,1,216.46,216.46
2842,6/21/2025,906,2,33,5,216.46,1082.3
2843,6/7/2025,175,15,30,6,216.46,1298.76
2844,7/15/2023,23,17,37,2,216.46,432.92
2845,2/24/2025,1749,16,80,2,216.46,432.92
2846,9/28/2024,1941,28,53,9,216.46,1948.14
2847,10/24/2023,235,85,89,2,216.46,432.92
2848,11/8/2023,1037,72,74,3,216.46,649.38
2849,5/31/2025,1125,10,69,1,216.46,216.46
2850,1/31/2024,929,10,8,9,216.46,1948.14
2851,2/23/2024,1560,10,97,1,216.46,216.46
2852,4/3/2024,1900,73,1,4,216.46,865.84
2853,10/4/2024,523,28,95,7,216.46,1515.22
2854,2/27/2024,1809,24,7,2,216.46,432.92
2855,10/23/2024,1476,19,62,8,216.46,1731.68
2856,12/10/2023,431,97,87,8,216.46,1731.68
2857,10/1/2023,793,68,58,3,216.46,649.38
2858,3/13/2024,1630,56,88,4,216.46,865.84
2859,1/8/2025,1737,67,78,7,216.46,1515.22
2860,6/28/2024,533,42,87,5,216.46,1082.3
2861,10/8/2024,1876,12,73,5,216.46,1082.3
2862,1/13/2024,979,18,8,2,216.46,432.92
2863,3/9/2025,1747,23,64,6,216.46,1298.76
2864,7/26/2024,1676,84,8,4,216.46,865.84
2865,10/4/2023,1317,6,3,5,216.46,1082.3
2866,6/15/2024,810,53,58,5,216.46,1082.3
2867,1/8/2024,913,98,32,2,216.46,432.92
2868,1/27/2025,1125,42,68,8,216.46,1731.68
2869,1/13/2024,1526,66,49,1,216.46,216.46
2870,4/11/2024,1328,30,38,2,216.46,432.92
2871,4/17/2024,871,9,2,7,216.46,1515.22
2872,12/14/2024,540,91,9,7,216.46,1515.22
2873,10/23/2023,1024,42,46,2,216.46,432.92
2874,8/4/2024,1577,34,65,1,216.46,216.46
2875,5/5/2024,1379,40,49,1,216.46,216.46
2876,8/22/2023,1327,88,75,1,216.46,216.46
2877,5/1/2024,1520,17,29,6,216.46,1298.76
2878,2/14/2025,1682,29,90,7,216.46,1515.22
2879,7/23/2023,1792,100,91,2,216.46,432.92
2880,12/17/2024,1998,50,29,6,216.46,1298.76
2881,4/30/2024,227,76,33,4,216.46,865.84
2882,2/2/2025,1260,95,28,9,216.46,1948.14
2883,7/21/2024,873,49,95,8,216.46,1731.68
2884,10/2/2024,892,73,83,8,216.46,1731.68
2885,12/12/2023,1479,61,26,2,216.46,432.92
2886,3/3/2024,1037,83,29,5,216.46,1082.3
2887,8/24/2024,210,46,11,2,216.46,432.92
2888,9/25/2023,741,46,96,3,216.46,649.38
2889,9/22/2023,397,17,85,8,216.46,1731.68
2890,1/28/2025,1124,66,34,5,216.46,1082.3
2891,8/4/2023,31,5,86,4,216.46,865.84
2892,7/5/2024,898,54,48,5,216.46,1082.3
2893,4/19/2025,1552,16,27,8,216.46,1731.68
2894,4/5/2024,649,81,72,7,216.46,1515.22
2895,1/20/2025,329,91,40,6,216.46,1298.76
2896,3/19/2024,1190,7,31,2,216.46,432.92
2897,2/1/2025,1483,8,65,5,216.46,1082.3
2898,4/20/2025,1846,72,39,9,216.46,1948.14
2899,6/6/2025,952,87,98,9,216.46,1948.14
2900,3/22/2025,1124,96,24,9,216.46,1948.14
2901,10/4/2023,621,82,92,3,216.46,649.38
2902,4/11/2024,1879,38,68,9,216.46,1948.14
2903,3/2/2025,1197,54,82,9,216.46,1948.14
2904,6/17/2024,1773,76,93,5,216.46,1082.3
2905,12/16/2024,162,15,23,6,216.46,1298.76
2906,10/11/2023,1929,92,61,7,216.46,1515.22
2907,1/10/2024,1752,50,27,6,216.46,1298.76
2908,7/12/2023,776,56,16,5,216.46,1082.3
2909,3/20/2024,1287,95,45,1,216.46,216.46
2910,8/13/2023,1828,9,27,4,216.46,865.84
2911,11/28/2024,274,8,73,8,216.46,1731.68
2912,12/25/2024,1027,19,5,8,216.46,1731.68
2913,12/30/2023,1052,51,59,6,216.46,1298.76
2914,6/17/2025,326,72,72,3,216.46,649.38
2915,5/29/2024,940,98,82,8,216.46,1731.68
2916,8/9/2023,1173,57,35,7,216.46,1515.22
2917,3/27/2024,540,68,70,9,216.46,1948.14
2918,1/4/2024,488,31,87,3,216.46,649.38
2919,7/11/2024,822,3,46,6,216.46,1298.76
2920,9/13/2024,1462,99,90,1,216.46,216.46
2921,6/25/2024,1089,83,56,8,216.46,1731.68
2922,3/7/2025,356,43,24,2,216.46,432.92
2923,10/22/2024,1557,29,10,5,216.46,1082.3
2924,12/18/2023,1276,10,79,6,216.46,1298.76
2925,2/9/2025,235,12,38,4,216.46,865.84
2926,7/25/2024,227,46,84,9,216.46,1948.14
2927,2/16/2024,1549,30,93,3,216.46,649.38
2928,2/14/2024,1337,94,70,2,216.46,432.92
2929,9/19/2023,49,82,48,3,216.46,649.38
2930,7/15/2024,118,88,9,5,216.46,1082.3
2931,7/13/2023,54,32,50,1,216.46,216.46
2932,7/5/2024,1674,73,69,4,216.46,865.84
